1;309;0;20
2;309;0;21
3;309;0;19
4;309;0;18
5;309;0;17
6;309;0;15
7;309;0;16
8;309;0;19
9;309;0;22
10;309;0;16
11;284;0;17
12;284;0;14
13;284;0;20
14;309;0;15
15;309;0;16
16;269;0;19
17;309;0;20
18;270;0;12
19;309;0;17
20;276;0;20
21;284;0;15
22;309;0;10
23;284;0;19
24;270;0;25
25;284;0;30
26;284;0;21
27;270;0;10
28;247;0;16
29;251;0;12
30;251;0;9
31;277;0;0
32;263;0;11
33;276;0;7
34;252;0;6
35;258;0;21
36;277;0;23
37;259;0;4
38;247;0;13
39;269;0;8
40;247;0;6
41;263;0;10
42;258;0;14
43;239;0;7
44;207;0;3
45;224;0;5
46;270;0;12
47;270;0;16
48;197;0;3
49;247;0;19
50;239;0;9
51;181;0;1
52;247;0;4
53;239;0;2
54;270;0;8
55;212;0;17
56;221;0;14
57;270;0;8
58;239;0;13
59;204;0;4
60;247;0;6
61;270;0;18
62;247;0;6
63;212;0;7
64;207;0;5
65;232;0;4
66;0;0;0
67;224;0;3
68;247;0;14
69;212;0;2
70;224;0;7
71;197;0;9
72;207;0;2
73;247;0;7
74;239;0;7
75;232;0;0
76;236;0;8
77;0;0;0
78;0;0;0
79;232;0;3
80;270;0;4
81;0;0;0
82;232;0;28
83;224;0;0
84;236;0;12
85;224;0;1
86;222;0;2
87;247;0;18
88;221;0;2
89;236;0;36
90;224;0;10
91;213;0;7
92;232;0;23
93;247;0;36
94;247;0;3
95;181;0;2
96;247;0;20
97;247;0;19
98;193;0;0
99;247;0;84
100;247;0;26
