1;309;0;19
2;309;0;19
3;309;0;21
4;309;0;17
5;309;0;14
6;309;0;15
7;284;0;16
8;309;0;18
9;284;0;25
10;277;0;14
11;276;0;21
12;309;0;17
13;277;0;13
14;270;0;29
15;309;0;17
16;309;0;22
17;284;0;17
18;309;0;15
19;309;0;14
20;284;0;29
21;266;0;14
22;265;0;24
23;276;0;17
24;277;0;23
25;309;0;27
26;276;0;9
27;277;0;29
28;309;0;17
29;277;0;36
30;266;0;28
31;309;0;26
32;258;0;20
33;269;0;9
34;309;0;23
35;263;0;20
36;252;0;34
37;284;0;10
38;276;0;47
39;277;0;27
40;284;0;40
41;263;0;36
42;252;0;14
43;309;0;55
44;269;0;25
45;276;0;27
46;276;0;25
47;284;0;53
48;244;0;24
49;216;0;13
50;260;0;34
51;284;0;18
52;309;0;64
53;277;0;9
54;276;0;29
55;269;0;24
56;217;0;8
57;265;0;24
58;244;0;12
59;266;0;8
60;309;0;19
61;244;0;10
62;269;0;23
63;284;0;108
64;277;0;48
65;265;0;42
66;266;0;51
67;309;0;46
68;265;0;18
69;269;0;28
70;284;0;6
71;277;0;3
72;251;0;1
73;266;0;34
74;258;0;39
75;252;0;14
76;184;0;18
77;309;0;29
78;236;0;44
79;259;0;43
80;234;0;21
81;265;0;10
82;227;0;7
83;265;0;39
84;259;0;17
85;284;0;26
86;244;0;49
87;220;0;15
88;0;0;0
89;269;0;49
90;265;0;76
91;266;0;22
92;244;0;59
93;276;0;54
94;284;0;5
95;309;0;23
96;184;0;30
97;244;0;11
98;309;0;26
99;176;0;0
100;259;0;72
