1;51;0;14
2;51;0;14
3;51;0;13
4;51;0;12
5;51;0;13
6;51;0;11
7;51;0;13
8;51;0;11
9;51;0;11
10;51;0;11
11;51;0;10
12;51;0;12
13;51;0;11
14;51;0;11
15;51;0;10
16;51;0;12
17;51;0;11
18;51;0;12
19;51;0;12
20;51;0;13
21;51;0;12
22;51;0;10
23;51;0;13
24;51;0;14
25;51;0;10
26;51;0;15
27;51;0;18
28;51;0;15
29;51;0;13
30;51;0;13
31;51;0;18
32;51;0;17
33;51;0;13
34;51;0;11
35;51;0;14
36;51;0;11
37;51;0;7
38;51;0;7
39;51;0;20
40;51;0;14
41;51;0;20
42;51;0;14
43;51;0;13
44;51;0;14
45;51;0;19
46;40;0;14
47;51;0;13
48;51;0;6
49;51;0;13
50;51;0;17
51;51;0;16
52;51;0;13
53;51;0;20
54;51;0;14
55;51;0;15
56;51;0;12
57;51;0;24
58;40;0;14
59;51;0;5
60;51;0;10
61;51;0;4
62;40;0;9
63;51;0;17
64;51;0;22
65;51;0;27
66;51;0;27
67;40;0;19
68;51;0;23
69;40;0;18
70;51;0;11
71;51;0;18
72;51;0;26
73;40;0;13
74;39;0;18
75;51;0;31
76;51;0;22
77;51;0;17
78;40;0;0
79;51;0;36
80;39;0;19
81;40;0;14
82;39;0;33
83;39;0;15
84;40;0;24
85;51;0;0
86;51;0;32
87;40;0;24
88;51;0;33
89;51;0;27
90;39;0;15
91;39;0;0
92;51;0;49
93;51;0;48
94;39;0;14
95;29;0;27
96;39;0;0
97;39;0;14
98;29;0;28
99;0;0;0
100;51;0;50
