1, 150, 0, 46
2, 146, 0, 49
3, 119, 0, 38
4, 146, 0, 56
5, 119, 0, 17
6, 119, 0, 93
7, 69, 0, 27
8, 119, 0, 62
9, 0, 0, 0
10, 119, 0, 54
11, 119, 0, 119
12, 96, 0, 90
13, 0, 0, 0
14, 5, 0, 5
15, 0, 0, 0
16, 55, 0, 55
17, 5, 0, 5
18, 0, 0, 0
19, 5, 0, 5
20, 0, 0, 0
21, 0, 0, 0
22, 51, 0, 35
23, 0, 0, 0
24, 0, 0, 0
25, 50, 0, 50
26, 0, 0, 0
27, 100, 0, 100
28, 0, 0, 0
29, 55, 0, 55
30, 0, 0, 0
31, 0, 0, 0
32, 0, 0, 0
33, 0, 0, 0
34, 0, 0, 0
35, 115, 0, 115
36, 115, 0, 115
37, 100, 0, 100
38, 55, 0, 55
39, 119, 0, 113
40, 0, 0, 0
41, 119, 0, 1
42, 0, 0, 0
43, 101, 0, 101
44, 101, 0, 99
45, 101, 0, 101
46, 101, 0, 101
47, 101, 0, 101
48, 101, 0, 101
49, 101, 0, 101
50, 0, 0, 0
51, 0, 0, 0
52, 0, 0, 0
53, 0, 0, 0
54, 101, 0, 101
55, 0, 0, 0
56, 0, 0, 0
57, 0, 0, 0
58, 101, 0, 101
59, 101, 0, 101
60, 101, 0, 101
61, 101, 0, 101
62, 101, 0, 101
63, 0, 0, 0
64, 101, 0, 101
65, 101, 0, 101
66, 101, 0, 101
67, 101, 0, 101
68, 101, 0, 101
69, 0, 0, 0
70, 101, 0, 101
71, 101, 0, 101
72, 0, 0, 0
73, 0, 0, 0
74, 0, 0, 0
75, 0, 0, 0
76, 0, 0, 0
77, 101, 0, 101
78, 101, 0, 101
79, 101, 0, 101
80, 0, 0, 0
81, 101, 0, 101
82, 0, 0, 0
83, 101, 0, 101
84, 0, 0, 0
85, 101, 0, 101
86, 101, 0, 101
87, 101, 0, 101
88, 101, 0, 101
89, 101, 0, 101
90, 101, 0, 101
91, 101, 0, 101
92, 0, 0, 0
93, 0, 0, 0
94, 0, 0, 0
95, 101, 0, 101
96, 101, 0, 101
97, 101, 0, 101
98, 101, 0, 101
99, 101, 0, 101
100, 101, 0, 101
101, 101, 0, 101
102, 101, 0, 101
103, 0, 0, 0
104, 101, 0, 101
105, 0, 0, 0
106, 0, 0, 0
107, 101, 0, 101
108, 101, 0, 101
109, 101, 0, 101
110, 0, 0, 0
111, 0, 0, 0
112, 0, 0, 0
113, 101, 0, 101
114, 101, 0, 101
115, 101, 0, 101
116, 101, 0, 101
117, 101, 0, 101
118, 101, 0, 101
119, 101, 0, 101
120, 0, 0, 0
121, 101, 0, 101
122, 0, 0, 0
123, 101, 0, 101
124, 0, 0, 0
125, 101, 0, 101
126, 101, 0, 101
127, 0, 0, 0
128, 0, 0, 0
129, 0, 0, 0
130, 0, 0, 0
131, 0, 0, 0
132, 101, 0, 101
133, 101, 0, 101
134, 101, 0, 101
135, 0, 0, 0
136, 101, 0, 101
137, 101, 0, 101
138, 101, 0, 101
139, 101, 0, 101
140, 0, 0, 0
141, 0, 0, 0
142, 101, 0, 101
143, 101, 0, 101
144, 101, 0, 101
145, 0, 0, 0
146, 0, 0, 0
147, 0, 0, 0
148, 0, 0, 0
149, 101, 0, 101
150, 0, 0, 0
151, 0, 0, 0
152, 101, 0, 101
153, 101, 0, 101
154, 0, 0, 0
155, 101, 0, 101
156, 101, 0, 101
157, 101, 0, 101
158, 101, 0, 101
159, 101, 0, 101
160, 101, 0, 101
161, 101, 0, 101
162, 0, 0, 0
163, 0, 0, 0
164, 101, 0, 101
165, 0, 0, 0
166, 101, 0, 101
167, 101, 0, 101
168, 0, 0, 0
169, 0, 0, 0
170, 101, 0, 101
171, 0, 0, 0
172, 0, 0, 0
173, 101, 0, 101
174, 101, 0, 101
175, 0, 0, 0
176, 0, 0, 0
177, 101, 0, 101
178, 101, 0, 101
179, 0, 0, 0
180, 0, 0, 0
181, 101, 0, 101
182, 101, 0, 101
183, 101, 0, 101
184, 101, 0, 101
185, 101, 0, 101
186, 0, 0, 0
187, 0, 0, 0
188, 0, 0, 0
189, 101, 0, 101
190, 0, 0, 0
191, 0, 0, 0
192, 0, 0, 0
193, 0, 0, 0
194, 0, 0, 0
195, 0, 0, 0
196, 101, 0, 101
197, 101, 0, 101
198, 101, 0, 101
199, 101, 0, 101
200, 101, 0, 101
