1;51;0;14
2;44;0;10
3;44;0;11
4;51;0;19
5;39;0;16
6;40;0;14
7;40;0;26
8;40;0;27
9;28;0;0
10;51;0;20
11;51;0;40
12;40;0;39
13;51;0;51
14;40;0;40
15;39;0;39
16;51;0;51
17;40;0;40
18;51;0;51
19;0;0;0
20;51;0;51
21;0;0;0
22;38;0;38
23;29;0;29
24;40;0;39
25;29;0;27
26;29;0;29
27;29;0;29
28;0;0;0
29;29;0;29
30;0;0;0
31;29;0;29
32;0;0;0
33;0;0;0
34;51;0;51
35;51;0;50
36;51;0;51
37;51;0;51
38;51;0;51
39;51;0;51
40;51;0;51
41;40;0;40
42;51;0;51
43;51;0;51
44;40;0;40
45;40;0;40
46;40;0;40
47;40;0;40
48;51;0;51
49;51;0;51
50;40;0;40
51;40;0;40
52;40;0;40
53;51;0;51
54;51;0;51
55;51;0;51
56;40;0;40
57;51;0;51
58;51;0;51
59;40;0;40
60;51;0;51
61;40;0;40
62;40;0;40
63;51;0;51
64;51;0;51
65;51;0;51
66;51;0;51
67;40;0;40
68;40;0;40
69;40;0;40
70;40;0;40
71;40;0;40
72;51;0;51
73;40;0;40
74;40;0;40
75;40;0;40
76;40;0;40
77;51;0;51
78;51;0;51
79;40;0;40
80;51;0;51
81;40;0;40
82;40;0;40
83;40;0;40
84;40;0;40
85;40;0;40
86;40;0;40
87;40;0;40
88;51;0;51
89;51;0;51
90;40;0;40
91;51;0;51
92;51;0;51
93;51;0;51
94;51;0;51
95;40;0;40
96;40;0;40
97;51;0;51
98;51;0;51
99;40;0;40
100;51;0;51
101;51;0;51
102;51;0;51
103;51;0;51
104;51;0;51
105;40;0;40
106;51;0;51
107;40;0;40
108;51;0;51
109;51;0;51
110;51;0;51
111;51;0;51
112;51;0;51
113;40;0;40
114;51;0;51
115;51;0;51
116;51;0;51
117;51;0;51
118;51;0;51
119;51;0;51
120;51;0;51
121;51;0;51
122;51;0;51
123;51;0;51
124;40;0;40
125;40;0;40
126;40;0;40
127;40;0;40
128;51;0;51
129;40;0;40
130;40;0;40
131;40;0;40
132;40;0;40
133;40;0;40
134;40;0;40
135;40;0;40
136;40;0;40
137;40;0;40
138;40;0;40
139;51;0;51
140;51;0;51
141;40;0;40
142;40;0;40
143;40;0;40
144;40;0;40
145;40;0;40
146;40;0;40
147;51;0;51
148;51;0;51
149;51;0;51
150;51;0;51
151;40;0;40
152;40;0;40
153;40;0;40
154;51;0;51
155;51;0;51
156;51;0;51
157;40;0;40
158;40;0;40
159;51;0;51
160;40;0;40
161;51;0;51
162;51;0;51
163;40;0;40
164;40;0;40
165;40;0;40
166;51;0;51
167;51;0;51
168;40;0;40
169;40;0;40
170;51;0;51
171;51;0;51
172;40;0;40
173;40;0;40
174;51;0;51
175;40;0;40
176;40;0;40
177;51;0;51
178;40;0;40
179;40;0;40
180;40;0;40
181;51;0;51
182;51;0;51
183;40;0;40
184;51;0;51
185;51;0;51
186;51;0;51
187;40;0;40
188;40;0;40
189;40;0;40
190;51;0;51
191;51;0;51
192;40;0;40
193;40;0;40
194;40;0;40
195;40;0;40
196;51;0;51
197;51;0;51
198;51;0;51
199;51;0;51
200;51;0;51
