1, 96, 0, 30
2, 105, 0, 41
3, 71, 0, 26
4, 61, 0, 18
5, 69, 0, 22
6, 87, 0, 36
7, 82, 0, 12
8, 54, 0, 16
9, 74, 0, 2
10, 75, 0, 71
11, 75, 0, 65
12, 0, 0, 0
13, 0, 0, 0
14, 10, 0, 10
15, 100, 0, 90
16, 88, 0, 88
17, 100, 0, 98
18, 88, 0, 88
19, 100, 0, 100
20, 100, 0, 100
21, 88, 0, 88
22, 88, 0, 88
23, 88, 0, 88
24, 100, 0, 100
25, 100, 0, 100
26, 88, 0, 88
27, 88, 0, 88
28, 100, 0, 100
29, 100, 0, 100
30, 100, 0, 100
31, 88, 0, 88
32, 88, 0, 88
33, 88, 0, 88
34, 88, 0, 88
35, 88, 0, 88
36, 88, 0, 88
37, 88, 0, 88
38, 88, 0, 88
39, 100, 0, 100
40, 100, 0, 100
41, 88, 0, 88
42, 100, 0, 100
43, 100, 0, 100
44, 100, 0, 100
45, 100, 0, 100
46, 100, 0, 100
47, 88, 0, 88
48, 88, 0, 88
49, 88, 0, 88
50, 88, 0, 88
51, 100, 0, 100
52, 88, 0, 88
53, 100, 0, 100
54, 100, 0, 100
55, 88, 0, 88
56, 88, 0, 88
57, 100, 0, 100
58, 100, 0, 100
59, 88, 0, 88
60, 88, 0, 88
61, 100, 0, 100
62, 100, 0, 100
63, 88, 0, 88
64, 88, 0, 88
65, 100, 0, 100
66, 100, 0, 100
67, 88, 0, 88
68, 88, 0, 88
69, 88, 0, 88
70, 88, 0, 88
71, 88, 0, 88
72, 88, 0, 88
73, 88, 0, 88
74, 100, 0, 100
75, 100, 0, 100
76, 88, 0, 88
77, 100, 0, 100
78, 88, 0, 88
79, 100, 0, 100
80, 100, 0, 100
81, 100, 0, 100
82, 100, 0, 100
83, 100, 0, 100
84, 100, 0, 100
85, 100, 0, 100
86, 100, 0, 100
87, 100, 0, 100
88, 100, 0, 100
89, 100, 0, 100
90, 100, 0, 100
91, 88, 0, 88
92, 88, 0, 88
93, 88, 0, 88
94, 88, 0, 88
95, 88, 0, 88
96, 88, 0, 88
97, 100, 0, 100
98, 88, 0, 88
99, 88, 0, 88
100, 100, 0, 100
101, 100, 0, 100
102, 100, 0, 100
103, 88, 0, 88
104, 100, 0, 100
105, 100, 0, 100
106, 88, 0, 88
107, 100, 0, 100
108, 100, 0, 100
109, 100, 0, 100
110, 88, 0, 88
111, 100, 0, 100
112, 100, 0, 100
113, 88, 0, 88
114, 88, 0, 88
115, 100, 0, 100
116, 88, 0, 88
117, 100, 0, 100
118, 100, 0, 100
119, 88, 0, 88
120, 100, 0, 100
121, 88, 0, 88
122, 88, 0, 88
123, 100, 0, 100
124, 100, 0, 100
125, 100, 0, 100
126, 100, 0, 100
127, 88, 0, 88
128, 88, 0, 88
129, 100, 0, 100
130, 88, 0, 88
131, 88, 0, 88
132, 88, 0, 88
133, 88, 0, 88
134, 88, 0, 88
135, 100, 0, 100
136, 100, 0, 100
137, 100, 0, 100
138, 100, 0, 100
139, 100, 0, 100
140, 88, 0, 88
141, 100, 0, 100
142, 100, 0, 100
143, 88, 0, 88
144, 88, 0, 88
145, 88, 0, 88
146, 88, 0, 88
147, 100, 0, 100
148, 88, 0, 88
149, 88, 0, 88
150, 88, 0, 88
151, 100, 0, 100
152, 88, 0, 88
153, 88, 0, 88
154, 100, 0, 100
155, 100, 0, 100
156, 88, 0, 88
157, 100, 0, 100
158, 88, 0, 88
159, 100, 0, 100
160, 100, 0, 100
161, 88, 0, 88
162, 88, 0, 88
163, 88, 0, 88
164, 88, 0, 88
165, 100, 0, 100
166, 100, 0, 100
167, 100, 0, 100
168, 100, 0, 100
169, 100, 0, 100
170, 100, 0, 100
171, 100, 0, 100
172, 88, 0, 88
173, 88, 0, 88
174, 100, 0, 100
175, 88, 0, 88
176, 88, 0, 88
177, 100, 0, 100
178, 100, 0, 100
179, 100, 0, 100
180, 100, 0, 100
181, 100, 0, 100
182, 88, 0, 88
183, 88, 0, 88
184, 88, 0, 88
185, 88, 0, 88
186, 100, 0, 100
187, 88, 0, 88
188, 88, 0, 88
189, 88, 0, 88
190, 88, 0, 88
191, 100, 0, 100
192, 100, 0, 100
193, 100, 0, 100
194, 100, 0, 100
195, 100, 0, 100
196, 88, 0, 88
197, 100, 0, 100
198, 88, 0, 88
199, 100, 0, 100
200, 100, 0, 100
