1, 309, 0, 20
2, 309, 0, 20
3, 309, 0, 19
4, 309, 0, 19
5, 309, 0, 18
6, 309, 0, 17
7, 309, 0, 16
8, 309, 0, 15
9, 309, 0, 16
10, 309, 0, 15
11, 309, 0, 15
12, 309, 0, 15
13, 309, 0, 13
14, 309, 0, 17
15, 309, 0, 18
16, 309, 0, 15
17, 309, 0, 15
18, 309, 0, 19
19, 309, 0, 15
20, 309, 0, 19
21, 309, 0, 18
22, 309, 0, 15
23, 309, 0, 15
24, 284, 0, 16
25, 309, 0, 16
26, 309, 0, 12
27, 309, 0, 19
28, 309, 0, 16
29, 309, 0, 12
30, 309, 0, 14
31, 309, 0, 20
32, 309, 0, 15
33, 309, 0, 15
34, 309, 0, 16
35, 284, 0, 16
36, 309, 0, 21
37, 276, 0, 17
38, 276, 0, 14
39, 309, 0, 15
40, 276, 0, 12
41, 309, 0, 21
42, 309, 0, 15
43, 309, 0, 17
44, 284, 0, 19
45, 309, 0, 14
46, 284, 0, 12
47, 309, 0, 18
48, 277, 0, 14
49, 284, 0, 12
50, 309, 0, 22
51, 309, 0, 10
52, 309, 0, 19
53, 309, 0, 12
54, 309, 0, 12
55, 276, 0, 16
56, 309, 0, 20
57, 309, 0, 22
58, 309, 0, 16
59, 276, 0, 14
60, 309, 0, 21
61, 309, 0, 9
62, 309, 0, 12
63, 309, 0, 12
64, 284, 0, 15
65, 309, 0, 18
66, 309, 0, 15
67, 284, 0, 8
68, 276, 0, 10
69, 284, 0, 18
70, 284, 0, 12
71, 270, 0, 6
72, 309, 0, 13
73, 309, 0, 13
74, 309, 0, 18
75, 309, 0, 11
76, 309, 0, 19
77, 309, 0, 19
78, 309, 0, 8
79, 309, 0, 21
80, 309, 0, 22
81, 284, 0, 14
82, 309, 0, 30
83, 284, 0, 18
84, 277, 0, 12
85, 265, 0, 19
86, 277, 0, 17
87, 276, 0, 17
88, 309, 0, 10
89, 276, 0, 15
90, 263, 0, 9
91, 270, 0, 5
92, 284, 0, 17
93, 265, 0, 15
94, 309, 0, 17
95, 309, 0, 31
96, 309, 0, 22
97, 309, 0, 17
98, 259, 0, 26
99, 270, 0, 8
100, 309, 0, 23
101, 284, 0, 10
102, 277, 0, 23
103, 309, 0, 16
104, 309, 0, 14
105, 277, 0, 23
106, 269, 0, 14
107, 309, 0, 14
108, 284, 0, 15
109, 284, 0, 19
110, 284, 0, 14
111, 309, 0, 7
112, 309, 0, 28
113, 309, 0, 26
114, 260, 0, 3
115, 284, 0, 11
116, 276, 0, 6
117, 309, 0, 10
118, 309, 0, 30
119, 276, 0, 15
120, 309, 0, 20
121, 270, 0, 22
122, 284, 0, 43
123, 309, 0, 11
124, 309, 0, 26
125, 247, 0, 9
126, 309, 0, 19
127, 276, 0, 11
128, 284, 0, 19
129, 309, 0, 3
130, 269, 0, 13
131, 277, 0, 21
132, 270, 0, 21
133, 263, 0, 7
134, 309, 0, 17
135, 277, 0, 14
136, 309, 0, 18
137, 309, 0, 19
138, 227, 0, 2
139, 277, 0, 9
140, 284, 0, 12
141, 270, 0, 6
142, 277, 0, 34
143, 239, 0, 13
144, 284, 0, 35
145, 309, 0, 24
146, 309, 0, 20
147, 260, 0, 11
148, 284, 0, 29
149, 309, 0, 11
150, 309, 0, 11
151, 228, 0, 3
152, 239, 0, 3
153, 309, 0, 7
154, 309, 0, 40
155, 244, 0, 13
156, 309, 0, 19
157, 277, 0, 9
158, 263, 0, 7
159, 270, 0, 4
160, 277, 0, 12
161, 277, 0, 15
162, 236, 0, 8
163, 204, 0, 1
164, 276, 0, 28
165, 269, 0, 16
166, 270, 0, 10
167, 259, 0, 9
168, 284, 0, 24
169, 277, 0, 32
170, 309, 0, 5
171, 266, 0, 7
172, 309, 0, 16
173, 270, 0, 27
174, 265, 0, 12
175, 247, 0, 7
176, 277, 0, 31
177, 266, 0, 8
178, 309, 0, 19
179, 284, 0, 21
180, 309, 0, 25
181, 284, 0, 29
182, 277, 0, 14
183, 284, 0, 18
184, 277, 0, 50
185, 269, 0, 10
186, 265, 0, 2
187, 276, 0, 18
188, 241, 0, 5
189, 258, 0, 34
190, 247, 0, 7
191, 224, 0, 8
192, 277, 0, 3
193, 234, 0, 5
194, 270, 0, 5
195, 265, 0, 3
196, 270, 0, 60
197, 309, 0, 6
198, 284, 0, 15
199, 244, 0, 3
200, 177, 0, 0
