1;309;0;20
2;309;0;20
3;309;0;19
4;309;0;18
5;309;0;19
6;309;0;18
7;309;0;18
8;309;0;18
9;309;0;17
10;309;0;16
11;309;0;15
12;309;0;14
13;309;0;18
14;309;0;15
15;309;0;15
16;309;0;15
17;309;0;20
18;309;0;17
19;309;0;20
20;309;0;17
21;309;0;15
22;309;0;18
23;284;0;16
24;309;0;17
25;309;0;18
26;309;0;18
27;309;0;18
28;309;0;20
29;309;0;11
30;309;0;17
31;309;0;21
32;309;0;17
33;309;0;20
34;309;0;19
35;284;0;15
36;309;0;23
37;309;0;15
38;284;0;19
39;284;0;15
40;309;0;17
41;309;0;21
42;309;0;16
43;309;0;13
44;309;0;32
45;309;0;26
46;309;0;23
47;309;0;18
48;309;0;26
49;309;0;17
50;309;0;27
51;309;0;21
52;309;0;16
53;284;0;14
54;309;0;15
55;309;0;29
56;309;0;28
57;309;0;22
58;309;0;19
59;309;0;13
60;309;0;26
61;309;0;28
62;309;0;22
63;309;0;11
64;309;0;28
65;309;0;15
66;284;0;28
67;309;0;34
68;309;0;16
69;284;0;27
70;309;0;27
71;309;0;28
72;309;0;32
73;309;0;26
74;309;0;24
75;309;0;25
76;309;0;21
77;309;0;26
78;309;0;42
79;309;0;30
80;309;0;17
81;309;0;33
82;309;0;24
83;284;0;29
84;276;0;20
85;284;0;17
86;309;0;33
87;284;0;14
88;309;0;23
89;309;0;24
90;309;0;16
91;309;0;22
92;309;0;8
93;284;0;14
94;277;0;10
95;277;0;25
96;309;0;26
97;309;0;23
98;276;0;26
99;309;0;18
100;277;0;22
101;309;0;20
102;309;0;39
103;309;0;15
104;309;0;37
105;284;0;25
106;309;0;14
107;277;0;11
108;284;0;39
109;309;0;23
110;309;0;33
111;276;0;15
112;260;0;20
113;309;0;15
114;309;0;23
115;284;0;13
116;309;0;20
117;265;0;27
118;309;0;15
119;309;0;17
120;277;0;22
121;269;0;27
122;309;0;19
123;284;0;24
124;265;0;11
125;277;0;18
126;284;0;28
127;284;0;16
128;265;0;13
129;284;0;23
130;309;0;6
131;309;0;19
132;284;0;16
133;284;0;43
134;277;0;34
135;258;0;11
136;277;0;24
137;266;0;24
138;284;0;29
139;266;0;51
140;284;0;35
141;284;0;12
142;252;0;38
143;309;0;9
144;276;0;10
145;277;0;43
146;284;0;19
147;309;0;17
148;233;0;4
149;284;0;22
150;284;0;56
151;277;0;18
152;309;0;24
153;277;0;33
154;284;0;33
155;277;0;31
156;284;0;53
157;276;0;23
158;284;0;8
159;277;0;13
160;276;0;13
161;309;0;12
162;284;0;18
163;260;0;6
164;309;0;34
165;277;0;46
166;277;0;18
167;309;0;31
168;309;0;8
169;309;0;10
170;263;0;20
171;276;0;41
172;277;0;31
173;269;0;9
174;277;0;13
175;252;0;28
176;309;0;41
177;309;0;54
178;276;0;24
179;309;0;27
180;309;0;38
181;260;0;33
182;277;0;16
183;276;0;10
184;259;0;24
185;309;0;29
186;269;0;22
187;284;0;34
188;244;0;2
189;309;0;24
190;309;0;36
191;266;0;22
192;236;0;0
193;265;0;1
194;258;0;10
195;309;0;21
196;309;0;26
197;309;0;41
198;277;0;4
199;309;0;22
200;309;0;44
