1;309;0;21
2;309;0;20
3;309;0;19
4;309;0;18
5;309;0;18
6;309;0;17
7;309;0;16
8;309;0;16
9;309;0;16
10;309;0;15
11;309;0;16
12;309;0;17
13;309;0;16
14;309;0;16
15;309;0;13
16;309;0;18
17;309;0;18
18;309;0;17
19;309;0;15
20;309;0;12
21;309;0;13
22;309;0;14
23;309;0;11
24;309;0;13
25;309;0;14
26;284;0;14
27;309;0;17
28;276;0;19
29;309;0;18
30;309;0;14
31;309;0;14
32;309;0;17
33;309;0;16
34;309;0;20
35;309;0;15
36;309;0;12
37;309;0;16
38;309;0;14
39;309;0;19
40;309;0;11
41;276;0;10
42;284;0;12
43;269;0;15
44;309;0;14
45;284;0;17
46;309;0;19
47;309;0;12
48;309;0;22
49;277;0;21
50;309;0;17
51;309;0;18
52;309;0;14
53;309;0;17
54;284;0;23
55;309;0;17
56;270;0;24
57;284;0;20
58;309;0;17
59;284;0;12
60;309;0;9
61;284;0;12
62;309;0;14
63;309;0;27
64;309;0;18
65;309;0;15
66;309;0;12
67;309;0;24
68;276;0;9
69;309;0;15
70;309;0;17
71;284;0;12
72;309;0;5
73;277;0;21
74;284;0;10
75;277;0;13
76;284;0;10
77;309;0;14
78;266;0;13
79;269;0;7
80;284;0;8
81;309;0;11
82;284;0;21
83;284;0;14
84;284;0;17
85;284;0;21
86;309;0;22
87;309;0;20
88;276;0;22
89;309;0;14
90;309;0;6
91;277;0;17
92;284;0;16
93;276;0;20
94;277;0;16
95;284;0;17
96;277;0;35
97;309;0;7
98;276;0;11
99;284;0;18
100;309;0;27
101;309;0;13
102;269;0;22
103;309;0;13
104;269;0;10
105;309;0;8
106;284;0;19
107;309;0;9
108;284;0;13
109;309;0;37
110;309;0;9
111;284;0;24
112;269;0;12
113;277;0;20
114;276;0;24
115;309;0;16
116;277;0;22
117;309;0;9
118;276;0;23
119;309;0;15
120;284;0;35
121;266;0;15
122;258;0;18
123;266;0;8
124;309;0;19
125;309;0;39
126;277;0;7
127;309;0;17
128;284;0;22
129;309;0;18
130;266;0;8
131;263;0;8
132;309;0;26
133;309;0;16
134;309;0;26
135;309;0;9
136;309;0;10
137;309;0;16
138;309;0;37
139;265;0;8
140;309;0;33
141;265;0;15
142;309;0;9
143;252;0;9
144;276;0;14
145;309;0;46
146;309;0;27
147;309;0;52
148;309;0;16
149;269;0;13
150;309;0;25
151;284;0;16
152;270;0;20
153;263;0;6
154;244;0;10
155;265;0;13
156;309;0;5
157;220;0;7
158;309;0;4
159;260;0;4
160;269;0;15
161;284;0;18
162;276;0;24
163;276;0;16
164;233;0;8
165;263;0;10
166;309;0;23
167;277;0;18
168;270;0;1
169;309;0;22
170;270;0;29
171;284;0;12
172;276;0;8
173;309;0;51
174;284;0;23
175;247;0;2
176;284;0;30
177;265;0;19
178;265;0;20
179;260;0;7
180;187;0;0
181;270;0;9
182;259;0;17
183;276;0;22
184;270;0;7
185;284;0;12
186;263;0;5
187;213;0;0
188;284;0;18
189;270;0;4
190;277;0;17
191;277;0;39
192;309;0;16
193;284;0;28
194;284;0;11
195;265;0;12
196;276;0;32
197;263;0;2
198;309;0;3
199;244;0;8
200;309;0;17
